"slug","url","area","title","primary_query","gsc_impressions","gsc_clicks","action","reason","author_proposed","reviewer_proposed","source_status","content_status","review_status","target_batch","query_decision"
"contratos-civiles-honduras-errores-comunes","https://www.pinedayasociadoshn.com/blog/derecho-civil/contratos-civiles-honduras-errores-comunes","derecho-civil","Contratos civiles en Honduras: errores comunes antes de firmar","","0","0","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"titulos-valores-cheques-sin-fondo-honduras","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/titulos-valores-cheques-sin-fondo-honduras","derecho-mercantil","Cheques sin Fondo en Honduras: Protesto Notarial","cheque sin fondos honduras","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","mercantil","NO_RELIABLE_GSC_QUERY"
"naturalizacion-nacionalidad-hondurena","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/naturalizacion-nacionalidad-hondurena","extranjeria-migracion","Naturalización en Honduras: Guía para Obtener","nacionalidad de honduras","44","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"licencia-ambiental-categorias-plazos-honduras","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/licencia-ambiental-categorias-plazos-honduras","derecho-ambiental","Licencia Ambiental en Honduras","ambiental","6","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"creditos-reestructuracion-deudas","https://www.pinedayasociadoshn.com/blog/derecho-bancario/creditos-reestructuracion-deudas","derecho-bancario","Reestructuración de Deuda en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"constitucion-empresas-honduras-pasos-legales","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/constitucion-empresas-honduras-pasos-legales","derecho-mercantil","Constitución de empresas en Honduras: pasos legales básicos","crear empresa en honduras pasos","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","mercantil","NO_RELIABLE_GSC_QUERY"
"central-riesgos-consultar-impugnar-honduras","https://www.pinedayasociadoshn.com/blog/derecho-bancario/central-riesgos-consultar-impugnar-honduras","derecho-bancario","Central de Riesgos en Honduras: Cómo Consultarla, Impugnar y Salir","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"defensa-sar-choluteca","https://www.pinedayasociadoshn.com/blog/tributario/defensa-sar-choluteca","tributario","Defensa ante el SAR en Choluteca","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"centro-conciliacion-arbitraje-ccic","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/centro-conciliacion-arbitraje-ccic","conciliacion-arbitraje","Conciliación y arbitraje en el CCIC de Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"codigo-aduanero-centroamericano","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/codigo-aduanero-centroamericano","derecho-aduanero","CAUCA en Honduras: Código Aduanero","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","SUPERFICIAL","lawyer_review_pending",""
"expropiacion-forzosa-derechos-propietario-honduras","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/expropiacion-forzosa-derechos-propietario-honduras","derecho-administrativo","Expropiación Forzosa en Honduras","ley de expropiación forzosa honduras","37","2","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"contratacion-publica-licitaciones","https://www.pinedayasociadoshn.com/blog/derecho-administrativo/contratacion-publica-licitaciones","derecho-administrativo","Contratación Pública en Honduras","contratacion publica","6","0","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"abogado-civil-choluteca","https://www.pinedayasociadoshn.com/blog/derecho-civil/abogado-civil-choluteca","derecho-civil","Abogado Civil en Choluteca","","0","0","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"pension-alimenticia-choluteca","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/pension-alimenticia-choluteca","derecho-de-familia","Pensión Alimenticia en Choluteca","","0","0","FULL_REWRITE","Contenido inferior a 600 palabras","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","SUPERFICIAL","lawyer_review_pending",""
"residencia-temporal-requisitos-plazos-honduras","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/residencia-temporal-requisitos-plazos-honduras","extranjeria-migracion","Residencia Temporal en Honduras","residencia en honduras","3","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","SUPERFICIAL","lawyer_review_pending",""
"mediacion-vs-juicio-cual-elegir","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/mediacion-vs-juicio-cual-elegir","conciliacion-arbitraje","Mediación vs juicio en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"cuando-prescribe-delito-en-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/cuando-prescribe-delito-en-honduras","derecho-penal","¿Cuándo Prescribe un Delito en Honduras? Plazos","prescripción de delitos en honduras","8","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Danilo Pineda Maradiaga","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","penal","GSC_QUERY_MATCHED"
"sobreseimiento-definitivo-provisional","https://www.pinedayasociadoshn.com/blog/proceso-penal/sobreseimiento-definitivo-provisional","proceso-penal","Sobreseimiento definitivo y provisional en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"guarda-custodia-menores-tipos-honduras","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/guarda-custodia-menores-tipos-honduras","derecho-de-familia","Guarda y Custodia de Menores en Honduras: Tipos y Qué...","guarda y custodia de menores honduras","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","SUPERFICIAL","lawyer_review_pending","familia","NO_RELIABLE_GSC_QUERY"
"proteccion-datos-personales-derechos-arco-honduras","https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/proteccion-datos-personales-derechos-arco-honduras","derechos-ciudadanos","Derechos ARCO en Honduras: Guía Completa de","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"derechos-de-autor-proteccion-registro-honduras","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/derechos-de-autor-proteccion-registro-honduras","propiedad-intelectual","Derechos de Autor en Honduras: Protección y Registro de Obras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"ejecucion-hipotecaria-honduras-que-hacer","https://www.pinedayasociadoshn.com/blog/derecho-bancario/ejecucion-hipotecaria-honduras-que-hacer","derecho-bancario","Ejecución hipotecaria en Honduras: qué hacer","en honduras","2","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"pension-alimenticia-porcentaje-honduras-2026","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/pension-alimenticia-porcentaje-honduras-2026","derecho-de-familia","Pensión Alimenticia en Honduras 2026: Proporcionalidad y Cálculo","porcentaje pensión alimenticia honduras","306","15","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","familia","GSC_QUERY_MATCHED"
"abogado-familia-choluteca","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/abogado-familia-choluteca","derecho-de-familia","Abogado de Familia en Choluteca","","0","0","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"mediacion-familiar-cuando-funciona-honduras","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/mediacion-familiar-cuando-funciona-honduras","conciliacion-arbitraje","Mediación Familiar en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"impuestos-pequenas-empresas-guia-basica-honduras","https://www.pinedayasociadoshn.com/blog/tributario/impuestos-pequenas-empresas-guia-basica-honduras","tributario","Impuestos para Pequeñas Empresas en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"pension-alimenticia-calcular-reclamar-honduras","https://www.pinedayasociadoshn.com/blog/derecho-de-familia/pension-alimenticia-calcular-reclamar-honduras","derecho-de-familia","Pensión alimenticia en Honduras: cómo calcularla y reclamarla","","0","0","MERGE_CANDIDATE","Solapamiento temático que requiere decisión humana","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"incumplimiento-contrato-comercial-honduras","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/incumplimiento-contrato-comercial-honduras","derecho-mercantil","Incumplimiento de contrato en Honduras","incumplimiento contrato comercial honduras","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","mercantil","NO_RELIABLE_GSC_QUERY"
"proteccion-marcas-competencia-desleal","https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/proteccion-marcas-competencia-desleal","propiedad-intelectual","Protección de Marcas Frente a la Competencia","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"impuesto-renta-guia-personas-fisicas-honduras","https://www.pinedayasociadoshn.com/blog/tributario/impuesto-renta-guia-personas-fisicas-honduras","tributario","Impuesto Sobre la Renta en Honduras: Guía Completa para...","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"testamentos-sucesiones-herencia-honduras","https://www.pinedayasociadoshn.com/blog/derecho-civil/testamentos-sucesiones-herencia-honduras","derecho-civil","Herencias en Honduras: Guía Paso a Paso de","testamento y sucesión honduras","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","civil-notarial","NO_RELIABLE_GSC_QUERY"
"derechos-detenido-honduras-guia-constitucional","https://www.pinedayasociadoshn.com/blog/derecho-penal/derechos-detenido-honduras-guia-constitucional","derecho-penal","Derechos del detenido en Honduras: explicación práctica","derechos del detenido en honduras","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Danilo Pineda Maradiaga","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","penal","NO_RELIABLE_GSC_QUERY"
"refugio-asilo-solicitarlo","https://www.pinedayasociadoshn.com/blog/extranjeria-migracion/refugio-asilo-solicitarlo","extranjeria-migracion","Refugio y Asilo en Honduras: Proceso y Requisitos para Solicitarlo","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"despido-laboral-honduras-derechos","https://www.pinedayasociadoshn.com/blog/derecho-laboral/despido-laboral-honduras-derechos","derecho-laboral","Despido laboral en Honduras: derechos y cómo","","0","0","MERGE_CANDIDATE","Solapamiento temático que requiere decisión humana","Emil Barahona","Thania Marlene Paz","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"poder-notarial-honduras-tipos-requisitos","https://www.pinedayasociadoshn.com/blog/derecho-notarial/poder-notarial-honduras-tipos-requisitos","derecho-notarial","4 Tipos de Poder Notarial en Honduras: Requisitos","","0","0","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"abogados-en-san-marcos-de-colon-choluteca","https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-san-marcos-de-colon-choluteca","practica-legal","Abogados en San Marcos de Colón, Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"abogados-en-san-lorenzo","https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-san-lorenzo","practica-legal","Abogados en San Lorenzo, Valle","abogado san lorenzo","2","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"reclamar-deuda-legalmente-honduras","https://www.pinedayasociadoshn.com/blog/derecho-civil/reclamar-deuda-legalmente-honduras","derecho-civil","Cómo reclamar una deuda legalmente en Honduras","cómo cobrar una deuda en honduras","14","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","civil-notarial","GSC_QUERY_MATCHED"
"como-elegir-abogado-honduras","https://www.pinedayasociadoshn.com/blog/practica-legal/como-elegir-abogado-honduras","practica-legal","Cómo Elegir un Buen Abogado en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"isv-impuesto-venta-tasas-obligaciones-honduras","https://www.pinedayasociadoshn.com/blog/tributario/isv-impuesto-venta-tasas-obligaciones-honduras","tributario","ISV en Honduras: tasas, obligaciones y cómo","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"evaluacion-impacto-ambiental-honduras","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/evaluacion-impacto-ambiental-honduras","derecho-ambiental","Evaluación de Impacto Ambiental en Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"diferencia-denuncia-querella-acusacion-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/diferencia-denuncia-querella-acusacion-honduras","derecho-penal","Denuncia vs querella y acusación en Honduras","diferencia denuncia querella acusación honduras","53","1","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Danilo Pineda Maradiaga","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","penal","GSC_QUERY_MATCHED"
"contratos-trabajo-tipos-clausulas-honduras","https://www.pinedayasociadoshn.com/blog/derecho-laboral/contratos-trabajo-tipos-clausulas-honduras","derecho-laboral","Contratos de Trabajo en Honduras","","0","0","CONTENT_UPDATE","Sin fuente oficial detectada","Emil Barahona","Thania Marlene Paz","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"habeas-corpus-cuando-interponer-honduras","https://www.pinedayasociadoshn.com/blog/proceso-penal/habeas-corpus-cuando-interponer-honduras","proceso-penal","Hábeas Corpus en Honduras: Cómo Interponerlo y Cuándo Procede","que es habeas corpus en honduras","59","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"importaciones-san-lorenzo","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importaciones-san-lorenzo","derecho-aduanero","Importaciones en San Lorenzo","aduana de san lorenzo","2","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"evaluacion-impacto-ambiental-paso-a-paso-honduras","https://www.pinedayasociadoshn.com/blog/derecho-ambiental/evaluacion-impacto-ambiental-paso-a-paso-honduras","derecho-ambiental","Evaluación de impacto ambiental en Honduras: paso a paso","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","SUPERFICIAL","lawyer_review_pending",""
"cuando-necesito-abogado-penalista-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/cuando-necesito-abogado-penalista-honduras","derecho-penal","¿Cuándo necesito un abogado penalista en","abogado penalista","2","0","CONTENT_UPDATE","Sin fuente oficial detectada","Danilo Pineda Maradiaga","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"abogados-en-pespire-choluteca","https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-pespire-choluteca","practica-legal","Abogados en Pespire, Honduras: Asesoría Legal en","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"clausulas-abusivas-contratos-como-detectar-honduras","https://www.pinedayasociadoshn.com/blog/derecho-civil/clausulas-abusivas-contratos-como-detectar-honduras","derecho-civil","Cláusulas abusivas en Honduras","cláusulas abusivas código civil y comercial","1","0","CONTENT_UPDATE","Sin fuente oficial detectada","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"abogado-penalista-sur-honduras","https://www.pinedayasociadoshn.com/blog/derecho-penal/abogado-penalista-sur-honduras","derecho-penal","Abogado Penalista en el Sur de Honduras","","0","0","CONTENT_UPDATE","Sin fuente oficial detectada","Danilo Pineda Maradiaga","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"importar-mercancias-guia-aduanera","https://www.pinedayasociadoshn.com/blog/derecho-aduanero/importar-mercancias-guia-aduanera","derecho-aduanero","Guía completa para importar a Honduras","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"arbitraje-honduras-guia-completa","https://www.pinedayasociadoshn.com/blog/conciliacion-arbitraje/arbitraje-honduras-guia-completa","conciliacion-arbitraje","Arbitraje en Honduras: ¿Cuándo Conviene? Todo lo","","0","0","HUMAN_ASSIGNMENT_REQUIRED","No existe responsable humano confirmado para el área","HUMAN_ASSIGNMENT_REQUIRED","","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending",""
"contratos-franquicia-aspectos","https://www.pinedayasociadoshn.com/blog/derecho-mercantil/contratos-franquicia-aspectos","derecho-mercantil","Contratos de Franquicia en Honduras: Guia Legal","contrato de franquicia honduras","0","0","READY_FOR_LAWYER_REVIEW","Lote prioritario por riesgo, intención, GSC o profundidad","Thania Marlene Paz","Emil Barahona","OFFICIAL_SOURCES_REQUIRED","BASELINE_PRESENT","lawyer_review_pending","mercantil","NO_RELIABLE_GSC_QUERY"
